sub_n,disp_cond,block_n,trial_n,set,distance,diag,rsq,d,c,t
57,horizontal,2,35,h,2,3,0.7760853186085441,22698.00692218624,18626.502843133872,16741.547250980013
57,horizontal,2,36,h,2,2,0.7760853186085441,14102.609421964582,12468.981242097894,13273.228961416877
57,horizontal,2,37,h,14,2,0.7760853186085441,12867.963509103793,14102.609421964582,19606.67975105391
57,horizontal,2,40,h,5,1,0.7760853186085441,8494.866535306803,9160.884177867829,10568.317686676066
57,horizontal,3,1,w,9,3,0.7760853186085441,22698.00692218624,18626.502843133872,26590.44021998399
57,horizontal,3,2,w,9,2,0.7760853186085441,10935.884027146063,13273.228961416877,12867.963509103793
57,horizontal,3,3,h,14,2,0.7760853186085441,17203.361371057705,17671.458676442588,21642.431790580074
57,horizontal,3,4,h,2,1,0.7760853186085441,8494.866535306803,8171.28249198705,6647.610054996007
57,horizontal,3,5,h,14,3,0.7760853186085441,14526.724430199196,12867.963509103793,11689.86626400761
57,horizontal,3,6,h,9,2,0.7760853186085441,10935.884027146063,14957.122623740997,14957.122623740997
57,horizontal,3,7,w,14,2,0.7760853186085441,15836.76856674616,19113.449704440314,12867.963509103793
57,horizontal,3,9,h,9,3,0.7760853186085441,19606.67975105391,26015.52876437708,21124.069002737757
57,horizontal,3,10,w,14,1,0.7760853186085441,7542.96396126909,7853.981633974479,11309.733552923257
57,horizontal,3,11,h,14,1,0.7760853186085441,8824.73376393373,18145.839167134658,12076.282160399154
57,horizontal,3,15,w,2,3,0.7760853186085441,28352.873698647898,25446.90049407734,19606.67975105391
57,horizontal,3,16,w,2,1,0.7760853186085441,12076.282160399154,10207.034531513229,12076.282160399154
57,horizontal,3,17,w,5,3,0.7760853186085441,26015.52876437708,12076.282160399154,18626.502843133872
57,horizontal,3,18,h,5,3,0.7760853186085441,28352.873698647898,28352.873698647898,26015.52876437708
57,horizontal,3,19,w,5,2,0.7760853186085441,17671.458676442588,16741.547250980013,16741.547250980013
57,horizontal,3,22,w,2,2,0.7760853186085441,13684.77759903714,27171.63486089811,9852.034561657589
57,horizontal,3,23,h,5,2,0.7760853186085441,17203.361371057705,15836.76856674616,11689.86626400761
57,horizontal,3,24,w,5,1,0.7760853186085441,9160.884177867829,8824.73376393373,7542.96396126909
57,horizontal,3,26,h,2,2,0.7760853186085441,20106.192982974673,21124.069002737757,26015.52876437708
57,horizontal,3,27,w,14,3,0.7760853186085441,16741.547250980013,14526.724430199196,24328.49350939935
57,horizontal,3,29,h,2,3,0.7760853186085441,18626.502843133872,18626.502843133872,17671.458676442588
57,horizontal,3,34,h,9,1,0.7760853186085441,6361.7251235193335,12076.282160399154,9852.034561657589
57,horizontal,3,35,h,5,1,0.7760853186085441,12076.282160399154,6647.610054996007,10568.317686676066
57,horizontal,3,36,w,9,1,0.7760853186085441,12076.282160399154,15836.76856674616,10935.884027146063
57,horizontal,4,1,h,9,1,0.7760853186085441,10935.884027146063,11309.733552923257,10207.034531513229
57,horizontal,4,2,h,14,1,0.7760853186085441,8824.73376393373,9503.31777710912,10935.884027146063
57,horizontal,4,3,w,5,1,0.7760853186085441,12867.963509103793,13273.228961416877,7238.229473870885
57,horizontal,4,6,w,2,2,0.7760853186085441,10568.317686676066,12076.282160399154,10207.034531513229
57,horizontal,4,7,h,5,1,0.7760853186085441,8171.28249198705,10207.034531513229,6939.778171779855
57,horizontal,4,10,h,9,3,0.7760853186085441,13273.228961416877,16741.547250980013,21124.069002737757
57,horizontal,4,11,w,2,3,0.7760853186085441,15393.80400258998,26015.52876437708,23235.21926595011
57,horizontal,4,13,h,5,3,0.7760853186085441,16741.547250980013,15393.80400258998,16741.547250980013
57,horizontal,4,15,w,2,1,0.7760853186085441,8171.28249198705,11689.86626400761,7542.96396126909
57,horizontal,4,17,h,5,2,0.7760853186085441,17203.361371057705,14526.724430199196,10935.884027146063
57,horizontal,4,18,h,2,3,0.7760853186085441,17203.361371057705,18145.839167134658,12076.282160399154
57,horizontal,4,19,w,5,2,0.7760853186085441,10935.884027146063,17203.361371057705,13273.228961416877
57,horizontal,4,21,w,5,3,0.7760853186085441,14526.724430199196,26590.44021998399,21642.431790580074
57,horizontal,4,22,h,9,2,0.7760853186085441,11309.733552923257,24328.49350939935,11309.733552923257
57,horizontal,4,23,w,9,3,0.7760853186085441,17203.361371057705,17671.458676442588,19606.67975105391
57,horizontal,4,25,w,14,3,0.7760853186085441,27759.11268711943,20106.192982974673,20106.192982974673
57,horizontal,4,30,h,14,2,0.7760853186085441,19113.449704440314,26590.44021998399,14526.724430199196
57,horizontal,4,32,h,2,1,0.7760853186085441,10568.317686676066,9852.034561657589,8824.73376393373
57,horizontal,4,33,w,9,2,0.7760853186085441,14957.122623740997,18145.839167134658,10568.317686676066
57,horizontal,4,34,w,9,1,0.7760853186085441,6361.7251235193335,13273.228961416877,9160.884177867829
57,horizontal,4,36,h,14,3,0.7760853186085441,24328.49350939935,21642.431790580074,19606.67975105391
57,horizontal,4,38,w,14,1,0.7760853186085441,10568.317686676066,10207.034531513229,11689.86626400761
57,horizontal,4,39,w,14,2,0.7760853186085441,14957.122623740997,19113.449704440314,12867.963509103793
57,horizontal,4,40,h,2,2,0.7760853186085441,17203.361371057705,21124.069002737757,17671.458676442588
58,triangle,1,2,w,9,1,0.5197327953751673,4536.459791783664,12867.963509103793,4300.840342764425
58,triangle,1,3,h,14,3,0.5197327953751673,19606.67975105391,8494.866535306803,19113.449704440314
58,triangle,1,5,w,5,3,0.5197327953751673,11309.733552923257,27171.63486089811,8171.28249198705
58,triangle,1,6,h,2,2,0.5197327953751673,17203.361371057705,12468.981242097894,16741.547250980013
58,triangle,1,10,h,14,2,0.5197327953751673,12468.981242097894,9503.31777710912,15393.80400258998
58,triangle,1,11,w,5,1,0.5197327953751673,6939.778171779855,10207.034531513229,5541.769440932395
58,triangle,1,13,w,9,2,0.5197327953751673,7853.981633974479,10935.884027146063,7542.96396126909
58,triangle,1,16,h,9,1,0.5197327953751673,15836.76856674616,6647.610054996007,14102.609421964582
58,triangle,1,18,h,2,3,0.5197327953751673,27171.63486089811,7853.981633974479,35968.094290949535
58,triangle,1,21,w,2,3,0.5197327953751673,9503.31777710912,12468.981242097894,11309.733552923257
58,triangle,1,22,w,14,2,0.5197327953751673,7853.981633974479,10568.317686676066,6082.123377349836
58,triangle,1,23,w,14,1,0.5197327953751673,3421.194399759284,7542.96396126909,5808.804816487526
58,triangle,1,24,w,2,2,0.5197327953751673,7542.96396126909,21642.431790580074,4536.459791783664
58,triangle,1,25,h,2,1,0.5197327953751673,12468.981242097894,6082.123377349836,12468.981242097894
58,triangle,1,26,w,5,2,0.5197327953751673,6361.7251235193335,13273.228961416877,6082.123377349836
58,triangle,1,27,w,14,3,0.5197327953751673,9852.034561657589,23235.21926595011,7853.981633974479
58,triangle,1,28,h,5,1,0.5197327953751673,12867.963509103793,5026.548245743667,10935.884027146063
58,triangle,1,30,h,5,2,0.5197327953751673,12468.981242097894,6361.7251235193335,15393.80400258998
58,triangle,1,31,w,2,1,0.5197327953751673,3631.681107549798,8171.28249198705,2827.4333882308138
58,triangle,1,33,h,5,3,0.5197327953751673,18145.839167134658,10935.884027146063,15836.76856674616
58,triangle,1,34,h,14,1,0.5197327953751673,8824.73376393373,3019.0705400997936,11689.86626400761
58,triangle,1,36,h,9,3,0.5197327953751673,18626.502843133872,7542.96396126909,13684.77759903714
58,triangle,1,37,h,9,2,0.5197327953751673,7238.229473870885,6939.778171779855,14102.609421964582
58,triangle,1,39,w,9,3,0.5197327953751673,8171.28249198705,14102.609421964582,6647.610054996007
58,triangle,2,2,w,2,2,0.5197327953751673,8171.28249198705,17671.458676442588,6082.123377349836
58,triangle,2,3,h,9,2,0.5197327953751673,12076.282160399154,8494.866535306803,23235.21926595011
58,triangle,2,4,w,9,3,0.5197327953751673,8494.866535306803,22698.00692218624,10935.884027146063
58,triangle,2,6,w,5,3,0.5197327953751673,8494.866535306803,21642.431790580074,10207.034531513229
58,triangle,2,7,h,2,1,0.5197327953751673,12867.963509103793,4300.840342764425,12468.981242097894
58,triangle,2,8,h,14,3,0.5197327953751673,22698.00692218624,10568.317686676066,17671.458676442588
58,triangle,2,10,w,9,2,0.5197327953751673,5808.804816487526,14102.609421964582,7853.981633974479
58,triangle,2,11,w,2,3,0.5197327953751673,13273.228961416877,32685.129967948204,11689.86626400761
58,triangle,2,12,h,2,3,0.5197327953751673,35298.935055734924,10207.034531513229,32685.129967948204
58,triangle,2,14,h,2,2,0.5197327953751673,23235.21926595011,10207.034531513229,24884.555409084758
58,triangle,2,15,h,14,1,0.5197327953751673,13684.77759903714,5808.804816487526,8494.866535306803
58,triangle,2,18,w,14,3,0.5197327953751673,10207.034531513229,26015.52876437708,12867.963509103793
58,triangle,2,19,h,5,3,0.5197327953751673,16741.547250980013,9852.034561657589,29559.245277626385
58,triangle,2,20,w,14,2,0.5197327953751673,11689.86626400761,21642.431790580074,16741.547250980013
58,triangle,2,22,w,9,1,0.5197327953751673,5541.769440932395,15393.80400258998,4300.840342764425
58,triangle,2,26,h,14,2,0.5197327953751673,21124.069002737757,8824.73376393373,18626.502843133872
58,triangle,2,28,w,5,1,0.5197327953751673,5026.548245743667,20611.989400202627,5541.769440932395
58,triangle,2,29,h,5,2,0.5197327953751673,26015.52876437708,6647.610054996007,14957.122623740997
58,triangle,2,32,w,2,1,0.5197327953751673,3848.4510006474948,15393.80400258998,6082.123377349836
58,triangle,2,34,h,5,1,0.5197327953751673,15836.76856674616,3631.681107549798,10935.884027146063
58,triangle,2,36,h,9,1,0.5197327953751673,18626.502843133872,3848.4510006474948,12468.981242097894
58,triangle,2,37,h,9,3,0.5197327953751673,17671.458676442588,8824.73376393373,29559.245277626385
58,triangle,2,38,w,14,1,0.5197327953751673,5281.017250684438,14957.122623740997,4071.504079052374
58,triangle,2,39,w,5,2,0.5197327953751673,5541.769440932395,31415.926535897925,6939.778171779855
58,triangle,3,1,w,5,1,0.5197327953751673,4071.504079052374,11309.733552923257,4071.504079052374
58,triangle,3,2,w,2,3,0.5197327953751673,17203.361371057705,29559.245277626385,14526.724430199196
58,triangle,3,4,w,14,3,0.5197327953751673,8824.73376393373,23235.21926595011,8824.73376393373
58,triangle,3,5,h,14,1,0.5197327953751673,8824.73376393373,4778.362426110078,7238.229473870885
58,triangle,3,6,h,5,2,0.5197327953751673,18626.502843133872,8824.73376393373,22698.00692218624
58,triangle,3,7,h,5,3,0.5197327953751673,31415.926535897925,14526.724430199196,34636.059005827476
58,triangle,3,14,w,5,3,0.5197327953751673,11309.733552923257,19606.67975105391,7542.96396126909
58,triangle,3,16,w,14,1,0.5197327953751673,3216.9908772759477,10935.884027146063,5281.017250684438
58,triangle,3,17,w,2,2,0.5197327953751673,8824.73376393373,18626.502843133872,6082.123377349836
58,triangle,3,18,h,2,1,0.5197327953751673,9852.034561657589,3631.681107549798,10568.317686676066
58,triangle,3,19,h,2,3,0.5197327953751673,19606.67975105391,14526.724430199196,18626.502843133872
58,triangle,3,21,h,9,2,0.5197327953751673,16286.0163162095,7238.229473870885,14526.724430199196
58,triangle,3,25,h,9,3,0.5197327953751673,24328.49350939935,14957.122623740997,21642.431790580074
58,triangle,3,26,w,9,2,0.5197327953751673,7238.229473870885,16286.0163162095,6939.778171779855
58,triangle,3,27,h,2,2,0.5197327953751673,13684.77759903714,8171.28249198705,26590.44021998399
58,triangle,3,28,h,14,2,0.5197327953751673,10935.884027146063,10207.034531513229,18145.839167134658
58,triangle,3,30,h,9,1,0.5197327953751673,7542.96396126909,5026.548245743667,6939.778171779855
58,triangle,3,32,w,5,2,0.5197327953751673,5281.017250684438,8171.28249198705,6939.778171779855
58,triangle,3,33,w,9,3,0.5197327953751673,7853.981633974479,21124.069002737757,13684.77759903714
58,triangle,3,34,h,14,3,0.5197327953751673,11689.86626400761,7542.96396126909,16286.0163162095
58,triangle,3,35,w,14,2,0.5197327953751673,8171.28249198705,16286.0163162095,10935.884027146063
58,triangle,3,37,h,5,1,0.5197327953751673,10207.034531513229,3631.681107549798,13273.228961416877
58,triangle,3,39,w,2,1,0.5197327953751673,5026.548245743667,7238.229473870885,3631.681107549798
58,triangle,3,40,w,9,1,0.5197327953751673,4536.459791783664,12468.981242097894,4778.362426110078
58,triangle,4,3,w,9,1,0.5197327953751673,5541.769440932395,12076.282160399154,6082.123377349836
58,triangle,4,8,w,14,3,0.5197327953751673,17671.458676442588,32685.129967948204,17671.458676442588
58,triangle,4,9,w,14,1,0.5197327953751673,6082.123377349836,14526.724430199196,4536.459791783664
58,triangle,4,11,h,14,1,0.5197327953751673,12076.282160399154,4778.362426110078,14526.724430199196
58,triangle,4,12,w,5,2,0.5197327953751673,10935.884027146063,23235.21926595011,8171.28249198705
58,triangle,4,13,h,9,1,0.5197327953751673,8824.73376393373,6939.778171779855,12867.963509103793
58,triangle,4,16,h,5,1,0.5197327953751673,18626.502843133872,6082.123377349836,17203.361371057705
58,triangle,4,18,w,9,2,0.5197327953751673,6082.123377349836,15836.76856674616,6082.123377349836
58,triangle,4,19,w,2,1,0.5197327953751673,7542.96396126909,11309.733552923257,6939.778171779855
58,triangle,4,20,w,2,2,0.5197327953751673,8824.73376393373,14526.724430199196,5026.548245743667
58,triangle,4,23,h,14,2,0.5197327953751673,15836.76856674616,7238.229473870885,22167.077763729583
58,triangle,4,25,h,9,2,0.5197327953751673,19113.449704440314,7542.96396126909,16741.547250980013
58,triangle,4,26,h,5,3,0.5197327953751673,25446.90049407734,10568.317686676066,21124.069002737757
58,triangle,4,27,h,2,2,0.5197327953751673,13684.77759903714,6939.778171779855,16741.547250980013
58,triangle,4,29,w,5,1,0.5197327953751673,4536.459791783664,13684.77759903714,4778.362426110078
58,triangle,4,31,w,9,3,0.5197327953751673,8494.866535306803,27171.63486089811,10935.884027146063
58,triangle,4,32,h,14,3,0.5197327953751673,20106.192982974673,14526.724430199196,19113.449704440314
58,triangle,4,33,h,9,3,0.5197327953751673,20611.989400202627,8824.73376393373,16741.547250980013
58,triangle,4,34,h,5,2,0.5197327953751673,23235.21926595011,7238.229473870885,13684.77759903714
58,triangle,4,35,h,2,1,0.5197327953751673,14526.724430199196,4071.504079052374,11689.86626400761
58,triangle,4,36,w,5,3,0.5197327953751673,10568.317686676066,24884.555409084758,14526.724430199196
58,triangle,4,37,w,2,3,0.5197327953751673,12867.963509103793,23778.71479502116,9852.034561657589
58,triangle,4,38,h,2,3,0.5197327953751673,15393.80400258998,19113.449704440314,20106.192982974673
58,triangle,4,39,w,14,2,0.5197327953751673,8171.28249198705,13273.228961416877,13273.228961416877
59,horizontal,1,4,h,14,1,0.7177336020787117,7542.96396126909,12468.981242097894,11309.733552923257
59,horizontal,1,6,h,5,1,0.7177336020787117,8494.866535306803,7853.981633974479,8171.28249198705
59,horizontal,1,7,w,9,3,0.7177336020787117,14102.609421964582,14102.609421964582,11309.733552923257
59,horizontal,1,8,h,2,2,0.7177336020787117,9852.034561657589,8494.866535306803,10935.884027146063
59,horizontal,1,9,w,14,1,0.7177336020787117,9160.884177867829,8824.73376393373,13684.77759903714
59,horizontal,1,11,w,5,3,0.7177336020787117,26590.44021998399,31415.926535897925,25446.90049407734
59,horizontal,1,13,h,9,1,0.7177336020787117,14957.122623740997,15836.76856674616,14102.609421964582
59,horizontal,1,14,w,2,2,0.7177336020787117,19113.449704440314,18145.839167134658,17671.458676442588
59,horizontal,1,20,w,5,2,0.7177336020787117,17203.361371057705,18626.502843133872,27171.63486089811
59,horizontal,1,21,w,2,3,0.7177336020787117,17671.458676442588,16741.547250980013,28952.917895483544
59,horizontal,1,24,h,9,2,0.7177336020787117,19113.449704440314,13273.228961416877,20106.192982974673
59,horizontal,1,25,w,2,1,0.7177336020787117,14526.724430199196,24328.49350939935,16286.0163162095
59,horizontal,1,26,h,14,3,0.7177336020787117,14526.724430199196,13273.228961416877,14957.122623740997
59,horizontal,1,27,h,9,3,0.7177336020787117,38013.27110843648,39408.13824663036,39408.13824663036
59,horizontal,1,28,h,5,2,0.7177336020787117,29559.245277626385,26590.44021998399,27171.63486089811
59,horizontal,1,29,h,5,3,0.7177336020787117,30171.855845076363,25446.90049407734,27759.11268711943
59,horizontal,1,31,h,14,2,0.7177336020787117,11689.86626400761,15836.76856674616,17671.458676442588
59,horizontal,1,32,w,9,2,0.7177336020787117,19606.67975105391,23235.21926595011,22698.00692218624
59,horizontal,1,34,w,14,3,0.7177336020787117,36643.53671147132,35298.935055734924,40114.99659368805
59,horizontal,1,35,w,14,2,0.7177336020787117,20106.192982974673,17671.458676442588,21642.431790580074
59,horizontal,1,36,w,5,1,0.7177336020787117,20611.989400202627,14102.609421964582,17203.361371057705
59,horizontal,1,37,h,2,3,0.7177336020787117,27759.11268711943,27759.11268711943,23235.21926595011
59,horizontal,1,38,w,9,1,0.7177336020787117,26015.52876437708,21124.069002737757,23778.71479502116
59,horizontal,1,40,h,2,1,0.7177336020787117,12076.282160399154,10207.034531513229,12076.282160399154
59,horizontal,2,2,h,9,1,0.7177336020787117,12076.282160399154,9160.884177867829,9503.31777710912
59,horizontal,2,3,w,5,2,0.7177336020787117,14102.609421964582,13684.77759903714,12468.981242097894
59,horizontal,2,5,w,9,1,0.7177336020787117,8494.866535306803,7542.96396126909,6647.610054996007
59,horizontal,2,6,w,9,3,0.7177336020787117,19606.67975105391,16286.0163162095,20106.192982974673
59,horizontal,2,7,w,2,1,0.7177336020787117,6361.7251235193335,8171.28249198705,6939.778171779855
59,horizontal,2,8,h,2,1,0.7177336020787117,6361.7251235193335,6361.7251235193335,6939.778171779855
59,horizontal,2,10,h,2,3,0.7177336020787117,23235.21926595011,22698.00692218624,22167.077763729583
59,horizontal,2,12,w,14,1,0.7177336020787117,9503.31777710912,9503.31777710912,10207.034531513229
59,horizontal,2,13,w,2,2,0.7177336020787117,10935.884027146063,11309.733552923257,13273.228961416877
59,horizontal,2,14,w,5,1,0.7177336020787117,9852.034561657589,8824.73376393373,8494.866535306803
59,horizontal,2,16,h,2,2,0.7177336020787117,16741.547250980013,15836.76856674616,13684.77759903714
59,horizontal,2,17,h,14,2,0.7177336020787117,16741.547250980013,12076.282160399154,17671.458676442588
59,horizontal,2,18,h,9,2,0.7177336020787117,17203.361371057705,17671.458676442588,17671.458676442588
59,horizontal,2,22,w,9,2,0.7177336020787117,12076.282160399154,13273.228961416877,14957.122623740997
59,horizontal,2,24,h,9,3,0.7177336020787117,16286.0163162095,13684.77759903714,16286.0163162095
59,horizontal,2,25,h,5,2,0.7177336020787117,14526.724430199196,13273.228961416877,15393.80400258998
59,horizontal,2,26,w,14,2,0.7177336020787117,13273.228961416877,11309.733552923257,12867.963509103793
59,horizontal,2,27,w,5,3,0.7177336020787117,21642.431790580074,18626.502843133872,19606.67975105391
59,horizontal,2,29,h,14,3,0.7177336020787117,14957.122623740997,22167.077763729583,19113.449704440314
59,horizontal,2,30,w,14,3,0.7177336020787117,18145.839167134658,17671.458676442588,19606.67975105391
59,horizontal,2,32,h,14,1,0.7177336020787117,16741.547250980013,10207.034531513229,18626.502843133872
59,horizontal,2,36,h,5,1,0.7177336020787117,11689.86626400761,12076.282160399154,12867.963509103793
59,horizontal,2,39,h,5,3,0.7177336020787117,16286.0163162095,15836.76856674616,24328.49350939935
59,horizontal,2,40,w,2,3,0.7177336020787117,23778.71479502116,19113.449704440314,18626.502843133872
59,horizontal,3,1,w,9,1,0.7177336020787117,11309.733552923257,10935.884027146063,10207.034531513229
59,horizontal,3,3,h,9,1,0.7177336020787117,12076.282160399154,13684.77759903714,13273.228961416877
59,horizontal,3,7,h,5,2,0.7177336020787117,19606.67975105391,17203.361371057705,17203.361371057705
59,horizontal,3,8,w,14,1,0.7177336020787117,11309.733552923257,10207.034531513229,11309.733552923257
59,horizontal,3,9,h,9,3,0.7177336020787117,18626.502843133872,20106.192982974673,18626.502843133872
59,horizontal,3,10,w,5,2,0.7177336020787117,16741.547250980013,14957.122623740997,16286.0163162095
59,horizontal,3,11,h,14,3,0.7177336020787117,21642.431790580074,22167.077763729583,23235.21926595011
59,horizontal,3,12,w,5,1,0.7177336020787117,14526.724430199196,14957.122623740997,13273.228961416877
59,horizontal,3,13,w,2,1,0.7177336020787117,16741.547250980013,14526.724430199196,12867.963509103793
59,horizontal,3,16,h,5,1,0.7177336020787117,12076.282160399154,13273.228961416877,15836.76856674616
59,horizontal,3,17,w,9,2,0.7177336020787117,19606.67975105391,14957.122623740997,21124.069002737757
59,horizontal,3,19,w,14,2,0.7177336020787117,14957.122623740997,17203.361371057705,19113.449704440314
59,horizontal,3,20,w,2,3,0.7177336020787117,24884.555409084758,22167.077763729583,25446.90049407734
59,horizontal,3,22,h,2,2,0.7177336020787117,17671.458676442588,18145.839167134658,19113.449704440314
59,horizontal,3,23,h,14,1,0.7177336020787117,10568.317686676066,10935.884027146063,10568.317686676066
59,horizontal,3,26,h,2,3,0.7177336020787117,22698.00692218624,19113.449704440314,20106.192982974673
59,horizontal,3,27,w,5,3,0.7177336020787117,20106.192982974673,18145.839167134658,19606.67975105391
59,horizontal,3,29,h,14,2,0.7177336020787117,14102.609421964582,15836.76856674616,15393.80400258998
59,horizontal,3,30,w,14,3,0.7177336020787117,21124.069002737757,22167.077763729583,20106.192982974673
59,horizontal,3,31,h,2,1,0.7177336020787117,11689.86626400761,15393.80400258998,10207.034531513229
59,horizontal,3,34,h,5,3,0.7177336020787117,30171.855845076363,31415.926535897925,32047.38665926946
59,horizontal,3,36,h,9,2,0.7177336020787117,17671.458676442588,19606.67975105391,26590.44021998399
59,horizontal,3,38,w,9,3,0.7177336020787117,17671.458676442588,24328.49350939935,19606.67975105391
59,horizontal,3,39,w,2,2,0.7177336020787117,16741.547250980013,18145.839167134658,18626.502843133872
59,horizontal,4,2,h,14,2,0.7177336020787117,12468.981242097894,14102.609421964582,13273.228961416877
59,horizontal,4,4,h,5,3,0.7177336020787117,17671.458676442588,18626.502843133872,16741.547250980013
59,horizontal,4,5,h,2,2,0.7177336020787117,18145.839167134658,17203.361371057705,18145.839167134658
59,horizontal,4,9,w,14,2,0.7177336020787117,15393.80400258998,14102.609421964582,17203.361371057705
59,horizontal,4,11,h,9,3,0.7177336020787117,19606.67975105391,22698.00692218624,20611.989400202627
59,horizontal,4,12,h,5,1,0.7177336020787117,11309.733552923257,11309.733552923257,12867.963509103793
59,horizontal,4,13,h,5,2,0.7177336020787117,17203.361371057705,17203.361371057705,17203.361371057705
59,horizontal,4,14,w,5,2,0.7177336020787117,13684.77759903714,12076.282160399154,11689.86626400761
59,horizontal,4,17,h,9,1,0.7177336020787117,13273.228961416877,12867.963509103793,12867.963509103793
59,horizontal,4,21,h,14,1,0.7177336020787117,12076.282160399154,9852.034561657589,12468.981242097894
59,horizontal,4,22,w,5,3,0.7177336020787117,26015.52876437708,35968.094290949535,31415.926535897925
59,horizontal,4,23,h,2,3,0.7177336020787117,33329.156461934144,35968.094290949535,35298.935055734924
59,horizontal,4,25,w,2,1,0.7177336020787117,12076.282160399154,13273.228961416877,11689.86626400761
59,horizontal,4,26,h,9,2,0.7177336020787117,17203.361371057705,16741.547250980013,16741.547250980013
59,horizontal,4,27,w,14,1,0.7177336020787117,13684.77759903714,12076.282160399154,12867.963509103793
59,horizontal,4,28,w,2,2,0.7177336020787117,14102.609421964582,15836.76856674616,12867.963509103793
59,horizontal,4,29,h,14,3,0.7177336020787117,18626.502843133872,17203.361371057705,21124.069002737757
59,horizontal,4,30,w,9,3,0.7177336020787117,21642.431790580074,20611.989400202627,23235.21926595011
59,horizontal,4,31,w,9,2,0.7177336020787117,18626.502843133872,16286.0163162095,20106.192982974673
59,horizontal,4,33,w,5,1,0.7177336020787117,9852.034561657589,11689.86626400761,9852.034561657589
59,horizontal,4,36,w,14,3,0.7177336020787117,22698.00692218624,21124.069002737757,22167.077763729583
59,horizontal,4,37,h,2,1,0.7177336020787117,21642.431790580074,14526.724430199196,19113.449704440314
59,horizontal,4,38,w,2,3,0.7177336020787117,25446.90049407734,28952.917895483544,27171.63486089811
59,horizontal,4,39,w,9,1,0.7177336020787117,15836.76856674616,16741.547250980013,14957.122623740997
6,triangle,1,4,w,14,2,0.5860487089831842,13273.228961416877,17203.361371057705,13273.228961416877
6,triangle,1,8,h,2,3,0.5860487089831842,19606.67975105391,21124.069002737757,20611.989400202627
6,triangle,1,9,h,5,2,0.5860487089831842,15836.76856674616,14957.122623740997,13273.228961416877
6,triangle,1,10,h,9,2,0.5860487089831842,12468.981242097894,14102.609421964582,14957.122623740997
6,triangle,1,11,h,14,3,0.5860487089831842,31415.926535897925,28352.873698647898,29559.245277626385
6,triangle,1,13,w,2,3,0.5860487089831842,32685.129967948204,24884.555409084758,31415.926535897925
6,triangle,1,14,w,2,1,0.5860487089831842,24884.555409084758,22698.00692218624,19606.67975105391
6,triangle,1,16,w,5,1,0.5860487089831842,21642.431790580074,21642.431790580074,21124.069002737757
6,triangle,1,19,h,5,3,0.5860487089831842,19113.449704440314,18145.839167134658,22167.077763729583
6,triangle,1,20,w,9,2,0.5860487089831842,26590.44021998399,26590.44021998399,24328.49350939935
6,triangle,1,21,w,14,1,0.5860487089831842,12076.282160399154,11689.86626400761,12867.963509103793
6,triangle,1,22,w,5,3,0.5860487089831842,29559.245277626385,32685.129967948204,24884.555409084758
6,triangle,1,23,w,2,2,0.5860487089831842,24328.49350939935,23235.21926595011,30790.749597833576
6,triangle,1,24,h,14,2,0.5860487089831842,27759.11268711943,26015.52876437708,22167.077763729583
6,triangle,1,25,h,2,2,0.5860487089831842,21124.069002737757,21124.069002737757,21642.431790580074
6,triangle,1,26,w,9,3,0.5860487089831842,24328.49350939935,30790.749597833576,25446.90049407734
6,triangle,1,29,h,9,3,0.5860487089831842,17203.361371057705,18626.502843133872,17203.361371057705
6,triangle,1,30,h,5,1,0.5860487089831842,12076.282160399154,11309.733552923257,8824.73376393373
6,triangle,1,31,w,9,1,0.5860487089831842,14957.122623740997,12468.981242097894,14102.609421964582
6,triangle,1,32,h,9,1,0.5860487089831842,11309.733552923257,14957.122623740997,15393.80400258998
6,triangle,1,36,h,2,1,0.5860487089831842,14957.122623740997,15393.80400258998,15836.76856674616
6,triangle,1,37,w,5,2,0.5860487089831842,19606.67975105391,21642.431790580074,20611.989400202627
6,triangle,1,39,w,14,3,0.5860487089831842,17671.458676442588,38013.27110843648,18145.839167134658
6,triangle,1,40,h,14,1,0.5860487089831842,14102.609421964582,11689.86626400761,14102.609421964582
6,triangle,2,1,h,5,1,0.5860487089831842,5026.548245743667,6361.7251235193335,4536.459791783664
6,triangle,2,2,w,2,2,0.5860487089831842,6939.778171779855,6647.610054996007,7853.981633974479
6,triangle,2,3,w,9,1,0.5860487089831842,4536.459791783664,2642.079421669016,2642.079421669016
6,triangle,2,4,h,5,3,0.5860487089831842,15393.80400258998,16286.0163162095,14102.609421964582
6,triangle,2,7,h,9,1,0.5860487089831842,5808.804816487526,3848.4510006474948,6082.123377349836
6,triangle,2,8,h,14,3,0.5860487089831842,12867.963509103793,13273.228961416877,10568.317686676066
6,triangle,2,9,w,5,3,0.5860487089831842,15836.76856674616,13684.77759903714,15836.76856674616
6,triangle,2,10,w,5,1,0.5860487089831842,4778.362426110078,4071.504079052374,4778.362426110078
6,triangle,2,11,w,9,3,0.5860487089831842,9503.31777710912,10568.317686676066,9503.31777710912
6,triangle,2,12,h,2,1,0.5860487089831842,5281.017250684438,4536.459791783664,5026.548245743667
6,triangle,2,13,h,2,3,0.5860487089831842,12468.981242097894,9503.31777710912,10935.884027146063
6,triangle,2,14,w,14,2,0.5860487089831842,6939.778171779855,5808.804816487526,7238.229473870885
6,triangle,2,18,h,14,2,0.5860487089831842,6647.610054996007,8494.866535306803,10568.317686676066
